file,site,hole,type,core,section,distance_from_core_top1,mean_greyscale_values1,standard_deviation_of_greyscale_values1,median_of_greyscale_values1,mean_red_values1,standard_deviation_of_red_values1,median_of_red_values1,mean_green_values1,standard_deviation_of_green_values1,median_of_green_values1,mean_blue_values1,standard_deviation_of_blue_values1,median_of_blue_values1,distance_from_core_top2,mean_greyscale_values2,standard_deviation_of_greyscale_values2,median_of_greyscale_values2,mean_red_values2,standard_deviation_of_red_values2,median_of_red_values2,mean_green_values2,standard_deviation_of_green_values2,median_of_green_values2,mean_blue_values2,standard_deviation_of_blue_values2,median_of_blue_values2,Exp,Top depth CSF-B (m),Bottom depth CSF-B (m),top_depth,bot_depth,depth,age,colour
959A30X-7.dat,959,A,X,30,7,18.5,25.321101,38.008865,0,9.4776039,13.769161,0,7.0858068,11.689221,0,8.7576902,12.828243,0,18.5,64.9625,33.857757,60,24.283333,11.354828,23,18.195833,12.23628,16,22.483333,10.734746,21,159,282.935,283.402,308.955,309.422,309.14,21.5312,#181216
959A30X-7.dat,959,A,X,30,7,19.5,63.237385,31.452481,63,23.827982,10.876092,25,17.044151,10.845009,16,22.365252,10.330575,23,19.5,69.270729,25.803862,67,26.101131,8.3823885,25,18.670226,9.9243483,17,24.499372,8.0390311,24,159,282.935,283.402,308.955,309.422,309.15,21.531999999999996,#1A1218
959A30X-7.dat,959,A,X,30,7,20.5,76.075553,25.771104,75,28.237992,8.3285674,28,21.390178,9.4738158,21,26.447383,8.2640064,27,20.5,76.420282,25.355629,76,28.349783,8.1931178,28,21.494035,9.379181,21,26.576464,8.0743365,27,159,282.935,283.402,308.955,309.422,309.15999999999997,21.532799999999998,#1C151A
959A30X-7.dat,959,A,X,30,7,21.5,88.460874,19.938139,88,32.166217,6.7190136,32,26.756071,7.1706951,27,29.538586,6.2066854,29,21.5,88.460874,19.938139,88,32.166217,6.7190136,32,26.756071,7.1706951,27,29.538586,6.2066854,29,159,282.935,283.402,308.955,309.422,309.16999999999996,21.533599999999996,#201A1D
959A30X-7.dat,959,A,X,30,7,22.5,89.057205,20.248723,90,32.558554,6.6941392,33,27.004317,7.340528,27,29.494334,6.3567106,30,22.5,89.057205,20.248723,90,32.558554,6.6941392,33,27.004317,7.340528,27,29.494334,6.3567106,30,159,282.935,283.402,308.955,309.422,309.18,21.5344,#201B1D
959A30X-7.dat,959,A,X,30,7,23.5,88.638761,19.62442,89,32.398509,6.6305693,32,27.098624,7.0492504,27,29.141628,6.1126365,29,23.5,88.638761,19.62442,89,32.398509,6.6305693,32,27.098624,7.0492504,27,29.141628,6.1126365,29,159,282.935,283.402,308.955,309.422,309.19,21.5352,#201B1D
959A30X-7.dat,959,A,X,30,7,24.5,99.25796,25.794259,96,36.017809,8.7692526,35,31.236373,8.8298797,30,32.003778,8.3154912,31,24.5,99.25796,25.794259,96,36.017809,8.7692526,35,31.236373,8.8298797,30,32.003778,8.3154912,31,159,282.935,283.402,308.955,309.422,309.2,21.535999999999998,#241F20
959A30X-7.dat,959,A,X,30,7,25.5,96.106854,15.034281,95,34.970858,4.9670853,34,29.881274,5.3945757,29,31.254722,4.8372972,31,25.5,96.106854,15.034281,95,34.970858,4.9670853,34,29.881274,5.3945757,29,31.254722,4.8372972,31,159,282.935,283.402,308.955,309.422,309.21,21.5368,#221D1F
959A30X-7.dat,959,A,X,30,7,26.5,100.5456,32.071224,95,36.748516,10.955506,35,31.555855,11.469357,30,32.24123,9.880746,31,26.5,100.64722,31.939018,95,36.78174,10.914603,35,31.589411,11.429974,30,32.276067,9.8290229,31,159,282.935,283.402,308.955,309.422,309.21999999999997,21.537599999999998,#241F20
959A30X-7.dat,959,A,X,30,7,27.5,103.71732,22.508514,101,37.737959,7.6195858,37,33.098624,7.7622827,32,32.880734,7.2594407,32,27.5,103.71732,22.508514,101,37.737959,7.6195858,37,33.098624,7.7622827,32,32.880734,7.2594407,32,159,282.935,283.402,308.955,309.422,309.22999999999996,21.538399999999996,#252120
959A30X-7.dat,959,A,X,30,7,28.5,106.09876,19.975565,106,38.399892,6.7708832,38,33.785753,7.1119536,34,33.913114,6.310496,34,28.5,106.15119,19.853021,106,38.416847,6.7332518,38,33.803996,7.0703744,34,33.930346,6.2684418,34,159,282.935,283.402,308.955,309.422,309.24,21.5392,#262121
959A30X-7.dat,959,A,X,30,7,29.5,110.20939,12.651858,108,39.759309,4.3274859,39,35.431193,4.3110986,35,35.018888,4.1608026,35,29.5,110.20939,12.651858,108,39.759309,4.3274859,39,35.431193,4.3110986,35,35.018888,4.1608026,35,159,282.935,283.402,308.955,309.422,309.25,21.54,#272323
959A30X-7.dat,959,A,X,30,7,30.5,111.95845,14.239615,111,40.544522,4.8105343,40,36.196978,4.848855,36,35.216945,4.6511563,35,30.5,111.95845,14.239615,111,40.544522,4.8105343,40,36.196978,4.848855,36,35.216945,4.6511563,35,159,282.935,283.402,308.955,309.422,309.26,21.5408,#282423
959A30X-7.dat,959,A,X,30,7,31.5,118.40313,22.989338,115,42.91905,7.8838031,42,38.738802,8.0467579,38,36.745278,7.2277726,36,31.5,118.40313,22.989338,115,42.91905,7.8838031,42,38.738802,8.0467579,38,36.745278,7.2277726,36,159,282.935,283.402,308.955,309.422,309.27,21.5416,#2A2624
959A30X-7.dat,959,A,X,30,7,32.5,112.77294,13.145553,113,40.96445,4.3895116,41,36.771789,4.4069504,37,35.036697,4.4539881,35,32.5,112.77294,13.145553,113,40.96445,4.3895116,41,36.771789,4.4069504,37,35.036697,4.4539881,35,159,282.935,283.402,308.955,309.422,309.28,21.542399999999997,#282423
959A30X-7.dat,959,A,X,30,7,33.5,107.36535,20.262874,107,39.957906,7.1137289,40,35.003238,7.0114062,35,32.404209,6.3710946,32,33.5,108.88834,15.843243,107,40.524904,5.329022,40,35.499726,5.6815235,35,32.863711,5.1098055,32,159,282.935,283.402,308.955,309.422,309.28999999999996,21.5432,#282320
959A30X-7.dat,959,A,X,30,7,34.5,103.33513,14.086835,102,39.054506,4.8959748,39,32.85483,4.7407947,32,31.425796,4.5911131,31,34.5,103.33513,14.086835,102,39.054506,4.8959748,39,32.85483,4.7407947,32,31.425796,4.5911131,31,159,282.935,283.402,308.955,309.422,309.3,21.544,#27201F
959A30X-7.dat,959,A,X,30,7,35.5,99.429574,17.537188,100,37.997841,5.9678762,38,31.485159,6.0808467,32,29.946573,5.6563632,30,35.5,99.579459,17.151235,100,38.05027,5.8287405,38,31.536216,5.9519472,32,29.992973,5.5420566000000004,30,159,282.935,283.402,308.955,309.422,309.31,21.5448,#261F1D
959A30X-7.dat,959,A,X,30,7,36.5,87.883028,19.807422,91,34.001147,6.6461243,35,26.755161,6.875103,28,27.12672,6.5511358,28,36.5,88.113859,19.361401999999998,91,34.078781,6.4952938,35,26.832087,6.7333296,28,27.20299,6.4036339,28,159,282.935,283.402,308.955,309.422,309.32,21.5456,#221A1B
959A30X-7.dat,959,A,X,30,7,37.5,84.558554,20.41858,85,33.384781,6.6921124,34,25.396654,7.0328395,26,25.777118,6.8507283,26,37.5,84.725257,20.123085,86,33.440779,6.5898619,34,25.451595,6.9403737,26,25.832883,6.7522387,26,159,282.935,283.402,308.955,309.422,309.33,21.5464,#211919
959A30X-7.dat,959,A,X,30,7,38.5,89.481382,26.871591,87,34.443065,8.9651727,34,26.910955,9.2436514,26,28.127361,8.8424518,28,38.5,89.571583,26.74548,87,34.473798,8.9210798,34,26.940032,9.2061772,26,28.157753,8.798708,28,159,282.935,283.402,308.955,309.422,309.34,21.547199999999997,#221A1C
959A30X-7.dat,959,A,X,30,7,39.5,87.574204,37.884309,80,33.981651,12.800753,31,26.101457,13.578206,23,27.491096,11.818349,26,39.5,87.703243,37.77904,80,34.025405,12.764748,31,26.143784,13.548418,23,27.534054,11.779485,26,159,282.935,283.402,308.955,309.422,309.34999999999997,21.548,#221A1B
959A30X-7.dat,959,A,X,30,7,40.5,87.639335,41.115067,81,33.797592,13.63813,32,26.188073,14.667129,24,27.65367,13.036707,26,40.5,88.16157,40.717531,81,33.980381,13.486229,32,26.354299,14.563916,24,27.82689,12.894627,26,159,282.935,283.402,308.955,309.422,309.35999999999996,21.548799999999996,#211A1B
959A30X-7.dat,959,A,X,30,7,41.5,79.055046,37.304555,78,31.037777,12.396687,30,22.369671,13.734873,22,25.647598,11.468496,25,41.5,79.283162,37.149335,78,31.116405,12.339632,31,22.442339,13.697743,22,25.724418,11.407471,25,159,282.935,283.402,308.955,309.422,309.37,21.5496,#1F1619
959A30X-7.dat,959,A,X,30,7,42.5,109.58122,48.175665,113,40.460335,16.985706,42,35.658392,16.466124,37,33.462493,14.924407,34,42.5,118.49971,38.171146,115,43.753649,12.978236,43,38.559253,13.48429,37,36.186807,11.943163,35,159,282.935,283.402,308.955,309.422,309.38,21.5504,#2B2624
959A30X-7.dat,959,A,X,30,7,43.5,108.89908,21.261588,110,40.243929,7.0090864,41,35.346465,8.1050597,36,33.308689,6.3769898,34,43.5,108.95464,21.132345,110.5,40.262419,6.9656277,41,35.365551,8.0654911,36,33.326674,6.3315287,34,159,282.935,283.402,308.955,309.422,309.39,21.551199999999998,#282321
959A30X-7.dat,959,A,X,30,7,44.5,104.96674,23.779684,108.5,38.954702,7.8863638,40,33.651376,8.976224,35,32.360665,7.1581648,33,44.5,105.13555,23.449334,109,39.010913,7.7758391,40,33.709362,8.8744415,35,32.415279,7.0421046,33,159,282.935,283.402,308.955,309.422,309.4,21.552,#272120
959A30X-7.dat,959,A,X,30,7,45.5,108.76255,23.427955,110,40.41986,7.8657523,41,34.944954,8.8173935,35,33.397733,6.951462,34,45.5,108.8725,23.200325,110,40.45651,7.7904741,41,34.982712,8.746936,35,33.433279,6.8704817,34,159,282.935,283.402,308.955,309.422,309.40999999999997,21.552799999999998,#282221
959A30X-7.dat,959,A,X,30,7,46.5,84.912574,49.348826,100,32.343767,18.030841,38,27.401511,16.566433,32,25.167296,14.918391,30,46.5,103.13583,33.002824,105,39.229659,11.295808,40,33.312336,11.697021,34,30.593832,10.230552,31,159,282.935,283.402,308.955,309.422,309.41999999999996,21.553599999999996,#27211E
959A30X-8.dat,959,A,X,30,8,0.5,48.507743,54.121714,23,17.574668,18.645172,9,14.450774,17.901248,5,16.482301,17.76411,8.5,0.5,101.83926,43.981292,94,35.939394,15.005066,33,31.890646,15.101937,30,34.009223,14.18577,31,159,283.402,283.7,309.422,309.72,309.427,21.554160000000003,#231F22
959A30X-8.dat,959,A,X,30,8,1.5,67.299115,68.122742,47,24.20944,23.728798,18,21.19941,23.147754,14,21.890265,21.424307,16,1.5,117.26415,57.415959,108,41.649279,19.861218,38,37.883463,20.110991,35,37.73141,17.708786,35,159,283.402,283.7,309.422,309.72,309.437,21.55496,#292525
959A30X-8.dat,959,A,X,30,8,2.5,46.581305,54.861813,21,16.748341,19.176206,9,13.638274,17.923181,5,16.19469,17.950548,8,2.5,101.00408,47.553827,92,35.858503,16.237227,33,31.157823,16.17057,28,33.987755,15.451113,31,159,283.402,283.7,309.422,309.72,309.447,21.55576,#231F21
959A30X-8.dat,959,A,X,30,8,3.5,30.681416,45.732182,7,11.070243,15.749563,3,8.8141593,14.733485,1,10.797013,15.397851,3,3.5,93.36701,46.604292,83,32.810309,15.491303,29,28.614433,15.949876,24,31.942268,15.350747,29,159,283.402,283.7,309.422,309.72,309.45700000000005,21.556560000000005,#201C1F
959A30X-8.dat,959,A,X,30,8,4.5,15.618916,25.686226,4,5.5370575,8.9427719,2,4.1211283,8.0645731,0,5.9607301,8.9026653,2,4.5,72.695122,26.167602,67.5,25.296748,8.9295056,23.5,21.780488,9.2604373,20,25.617886,8.3553921,24,159,283.402,283.7,309.422,309.72,309.46700000000004,21.557360000000003,#191519
959A30X-8.dat,959,A,X,30,8,5.5,21.39469,37.607735,4,7.5315634,12.932119,2,6.1675516,12.211788,1,7.6955752,12.65641,2,5.5,91.142857,41.968276,84,31.415282,14.468251,29,28.591362,14.277107,26,31.136213,13.569011,29,159,283.402,283.7,309.422,309.72,309.47700000000003,21.55816,#1F1C1F
959A30X-8.dat,959,A,X,30,8,6.5,14.428097,28.560586,3,4.9391593,10.060946,1,3.9413717,9.056173,0,5.5475664,9.6252961,2,6.5,83.403141,42.802235,70,29.282723,14.745335,25,25.256545,14.845951,20,28.863874,13.581811,25,159,283.402,283.7,309.422,309.72,309.487,21.558960000000003,#1D191C
959A30X-8.dat,959,A,X,30,8,7.5,39.33573,43.037899,19,15.292588,15.490901,8.5,11.531527,14.107073,4,12.511615,13.719737,6,7.5,87.074344,32.376688,85,32.587464,10.993844,32,27.04519,11.110303,26,27.441691,10.710059,26,159,283.402,283.7,309.422,309.72,309.497,21.55976,#201B1B
959A30X-8.dat,959,A,X,30,8,8.5,89.684181,43.682222,96,33.952987,14.836631,36,28.028208,15.188969,30,27.702987,13.840732,29,8.5,103.10644,33.189619,103,38.522996,11.219808,38.5,32.653088,11.666831,32,31.930355,10.547554,32,159,283.402,283.7,309.422,309.72,309.507,21.56056,#26201F
959A30X-8.dat,959,A,X,30,8,9.5,85.081416,50.478061,97,31.99174,18.280283,37,27.260767,17.26563,31,25.828909,15.196011,29,9.5,109.01475,30.374824,111,40.736801,10.612178,41,35.274068,11.030728,36,33.003882,9.1545048,33,159,283.402,283.7,309.422,309.72,309.51700000000005,21.561360000000004,#282321
959A30X-8.dat,959,A,X,30,8,10.5,86.147124,61.271515,102,32.164823,22.057515,38,28.82854,21.286993,34,25.153761,18.16455,29,10.5,121.96194,37.239198,125,45.22753,12.76191,47,41.238866,13.100117,42,35.495547,11.789439,36,159,283.402,283.7,309.422,309.72,309.52700000000004,21.562160000000002,#2D2923
959A30X-8.dat,959,A,X,30,8,11.5,149.22732,55.701809,157,55.274889,19.000107,58,51.155973,19.427131,54,42.79646,17.446528,44,11.5,158.65426,43.849743,159.5,58.605792,14.546527,59,54.460402,15.231786,55,45.588061,14.253759,45,159,283.402,283.7,309.422,309.72,309.53700000000003,21.562960000000004,#3A362D
959A30X-8.dat,959,A,X,30,8,12.5,149.68252,84.394591,155,54.420354,28.914837,57,51.663164,30.045159,54,43.599004,25.628506,44,12.5,178.2505,61.898502,170,64.442218,20.538493,62,61.853707,21.994241,59,51.954576,19.60463,49,159,283.402,283.7,309.422,309.72,309.547,21.563760000000002,#403D33
959A30X-8.dat,959,A,X,30,8,13.5,227.42655,78.99859,253,80.904425,27.179174,90,79.770501,27.971289,89,66.751622,24.009547,74,13.5,241.28123,58.651299,257,85.724419,19.954156,91,84.673572,20.777722,90,70.883239,18.135868,75,159,283.402,283.7,309.422,309.72,309.557,21.56456,#555446
959A30X-8.dat,959,A,X,30,8,14.5,264.70907,72.181246,284,93.582965,24.806228,100,92.52323,25.171806,100,78.602876,22.310195,85,14.5,277.06957,46.108037,287,97.862029,15.651942,101,96.877101,15.820959,100,82.330435,14.779816,86,159,283.402,283.7,309.422,309.72,309.567,21.565360000000002,#616052
959A30X-8.dat,959,A,X,30,8,15.5,227.12666,101.94334,266,80.268805,34.579403,94,79.071903,35.388012,92.5,67.785951,32.154908,79,15.5,254.17091,70.807575,276,89.59913,23.423694,97,88.506526,24.406413,96,76.065258,23.199038,83,159,283.402,283.7,309.422,309.72,309.577,21.56616,#59584C
959A30X-8.dat,959,A,X,30,8,16.5,204.81357,132.29508,275,70.342183,44.701579,95,71.589381,46.059162,96,62.882006,41.677661,84,16.5,270.05924,74.753759,298,92.710055,24.055548,101,94.395947,25.693575,104,82.953235,25.216337,91,159,283.402,283.7,309.422,309.72,309.58700000000005,21.566960000000005,#5C5E52
959A30X-8.dat,959,A,X,30,8,17.5,274.42201,106.98981,313,93.827987,36.27816,107,95.364491,36.977137,109,85.229535,33.854728,97,17.5,307.10161,53.465979,317.5,104.99009,17.655655,108,106.71128,18.17108,110,95.400248,17.860301,99,159,283.402,283.7,309.422,309.72,309.59700000000004,21.567760000000003,#686A5F
959A30X-8.dat,959,A,X,30,8,18.5,295.57467,68.857753,306,101.36947,22.518015,105,102.77489,23.841194,107,91.43031,22.812695,94,18.5,304.26082,47.488613,308,104.34453,14.624231,106,105.79784,16.344811,107,94.118451,16.860672,95,159,283.402,283.7,309.422,309.72,309.607,21.56856,#68695E
959A30X-8.dat,959,A,X,30,8,19.5,281.57412,85.056972,300,98.167588,28.895727,106,97.823562,29.533382,104,85.582965,26.878908,90,19.5,300.25841,46.123332,305,104.66962,14.6158,107,104.32389,15.932991,106,91.264897,15.929005,92,159,283.402,283.7,309.422,309.72,309.617,21.569360000000003,#68685B
959A30X-8.dat,959,A,X,30,8,20.5,259.62006,118.38259,314,88.886136,39.993425,108,90.347493,41.168932,109,80.386431,37.32913,97,20.5,302.98966,57.380081,320,103.68504,18.57375,109,105.47071,19.74055,111,93.833908,19.247552,100,159,283.402,283.7,309.422,309.72,309.627,21.57016,#67695D
959A30X-8.dat,959,A,X,30,8,21.5,213.09624,138.86058,278,74.846792,47.918861,99,73.861726,47.987509,96,64.387721,43.073297,84,21.5,284.72498,74.886368,309,99.829503,24.778646,108,98.681245,25.615754,107,86.214233,24.670997,94,159,283.402,283.7,309.422,309.72,309.637,21.57096,#636256
959A30X-8.dat,959,A,X,30,8,22.5,235.78319,135.04499,308,81.706858,46.349569,106,81.769358,46.738951,107,72.306969,42.073319,95,22.5,302.0326,58.032972,318,104.6506,18.804307,109,104.74415,19.843477,110,92.637845,19.615125,98,159,283.402,283.7,309.422,309.72,309.64700000000005,21.571760000000005,#68685C
959A30X-8.dat,959,A,X,30,8,23.5,290.13551,89.757368,321,101.13108,30.314528,111,100.64215,30.71485,111,88.362279,28.913719,98,23.5,303.90319,65.639929,323,105.90203,21.589081,112,105.41565,22.171356,112,92.585507,22.076258,98,159,283.402,283.7,309.422,309.72,309.65700000000004,21.572560000000003,#69695C
959A30X-8.dat,959,A,X,30,8,24.5,292.44307,69.691766,314,101.60236,23.173541,108,101.99351,23.573304,110,88.847198,23.120232,96,24.5,295.24732,64.18929,314,102.5447,21.297425,108,102.96126,21.62383,110,89.741359,21.451638,96,159,283.402,283.7,309.422,309.72,309.66700000000003,21.57336,#666659
959A30X-8.dat,959,A,X,30,8,25.5,290.14104,68.688928,311,101.02544,22.968625,108,101.11836,23.771261,108,87.997235,22.133806,95,25.5,295.09459,58.421953,311,102.71171,19.387645,108,102.85248,20.120837,109,89.530405,19.119702,95,159,283.402,283.7,309.422,309.72,309.677,21.574160000000003,#666659
